id,config,question,answer_reference,answer_text,is_abstained,answer_correctness_manual,grader_note
test_28,longcontext,"Sau khi được Quốc hội bầu, những chức danh lãnh đạo cấp cao nào phải tuyên thệ trung thành với Tổ quốc, Nhân dân và Hiến pháp?","Sau khi được bầu, Chủ tịch nước, Chủ tịch Quốc hội, Thủ tướng Chính phủ, Chánh án Tòa án nhân dân tối cao phải tuyên thệ trung thành với Tổ quốc, Nhân dân và Hiến pháp;","Theo tài liệu, sau khi được bầu, những chức danh lãnh đạo cấp cao phải tuyên thệ trung thành với Tổ quốc, Nhân dân và Hiến pháp bao gồm:
- Chủ tịch nước [Trang 16]
- Chủ tịch Quốc hội [Trang 16]
- Thủ tướng Chính phủ [Trang 16]
- Chánh án Tòa án nhân dân tối cao [Trang 16]",False,full,"similarity=0.48, fact_overlap=1.00 (cao)"
test_29,longcontext,"Theo Hiến pháp, việc bắt, giam, giữ, khởi tố đại biểu Quốc hội phải tuân thủ điều kiện gì?","Không được bắt, giam, giữ, khởi tố đại biểu Quốc hội nếu không có sự đồng ý của Quốc hội hoặc trong thời gian Quốc hội không họp, không có sự đồng ý của Ủy ban thường vụ Quốc hội; trong trường hợp đại biểu Quốc hội phạm tội quả tang mà bị tạm giữ thì cơ quan tạm giữ phải lập tức báo cáo để Quốc hội hoặc Ủy ban thường vụ Quốc hội xem xét, quyết định.","Theo Hiến pháp, không được bắt, giam, giữ, khởi tố đại biểu Quốc hội nếu không có sự đồng ý của Quốc hội hoặc trong thời gian Quốc hội không họp, không có sự đồng ý của Ủy ban thường vụ Quốc hội [Trang 20]. Trong trường hợp đại biểu Quốc hội phạm tội quả tang mà bị tạm giữ thì cơ quan tạm giữ phải lập tức báo cáo để Quốc hội hoặc Ủy ban thường vụ Quốc hội xem xét, quyết định [Trang 20].",False,full,"similarity=0.95, fact_overlap=1.00 (cao)"
test_30,longcontext,"Thủ tướng Chính phủ có thẩm quyền gì đối với các văn bản của cơ quan cấp dưới trái với Hiến pháp, luật và văn bản của cấp trên?","Đình chỉ việc thi hành hoặc bãi bỏ văn bản của Bộ trưởng, Thủ trưởng cơ quan ngang bộ, Ủy ban nhân dân, Chủ tịch Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương trái với Hiến pháp, luật và văn bản của cơ quan nhà nước cấp trên; đình chỉ việc thi hành nghị quyết của Hội đồng nhân dân tỉnh, thành phố trực thuộc trung ương trái với Hiến pháp, luật và văn bản của cơ quan nhà nước cấp trên, đồng thời đề nghị Ủy ban thường vụ Quốc hội bãi bỏ;","Theo tài liệu, Thủ tướng Chính phủ có thẩm quyền đối với các văn bản của cơ quan cấp dưới trái với Hiến pháp, luật và văn bản của cơ quan nhà nước cấp trên như sau:

- Đình chỉ việc thi hành hoặc bãi bỏ văn bản của Bộ trưởng, Thủ trưởng cơ quan ngang bộ, Ủy ban nhân dân, Chủ tịch Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương trái với Hiến pháp, luật và văn bản của cơ quan nhà nước cấp trên [Trang 25].
- Đình chỉ việc thi hành nghị quyết của Hội đồng nhân dân tỉnh, thành phố trực thuộc trung ương trái với Hiến pháp, luật và văn bản của cơ quan nhà nước cấp trên, đồng thời đề nghị Ủy ban thường vụ Quốc hội bãi bỏ [Trang 25].",False,full,"similarity=0.82, fact_overlap=1.00 (cao)"
test_31,longcontext,Hiến pháp xác định nhiệm vụ trọng tâm của Tòa án nhân dân là gì?,"Tòa án nhân dân có nhiệm vụ bảo vệ công lý, bảo vệ quyền con người, quyền công dân, bảo vệ chế độ xã hội chủ nghĩa, bảo vệ lợi ích của Nhà nước, quyền và lợi ích hợp pháp của tổ chức, cá nhân.","Dựa trên tài liệu, nhiệm vụ của Tòa án nhân dân được xác định là:

""bảo vệ công lý, bảo vệ quyền con người, quyền công dân, bảo vệ chế độ xã hội chủ nghĩa, bảo vệ lợi ích của Nhà nước, quyền và lợi ích hợp pháp của tổ chức, cá nhân"" [Trang 26].",False,full,"similarity=0.89, fact_overlap=1.00 (cao)"
test_32,longcontext,Khảo sát 'Nơi làm việc tốt nhất Việt Nam' năm 2014 do những đơn vị nào phối hợp triển khai và phương thức thực hiện khảo sát ra sao?,Đây là kết quả từ khảo sát 'Nơi làm việc tốt nhất Việt Nam' do mạng cộng đồng nghề nghiệp cấp quản lý Anphabe và Công ty Nghiên cứu thị trường Nielsen phối hợp thực hiện hàng năm. Khảo sát năm nay được triển khai trực tuyến từ tháng 10/2014 - 1/2015 với 15.578 đáp viên thuộc 24 ngành nghề trên toàn quốc hoàn thành.,"Dựa trên tài liệu, khảo sát ""Nơi làm việc tốt nhất Việt Nam"" năm 2014 do mạng cộng đồng nghề nghiệp cấp quản lý Anphabe và Công ty Nghiên cứu thị trường Nielsen phối hợp thực hiện hàng năm [Trang 35]. 

Khảo sát này được triển khai trực tuyến từ tháng 10/2014 đến tháng 1/2015 với 15.578 đáp viên thuộc 24 ngành nghề trên toàn quốc hoàn thành [Trang 35]. Điểm mới của khảo sát là các doanh nghiệp được đánh giá vừa bởi ý kiến của nhân viên nội bộ, vừa bởi các nhân lực hoạt động bên ngoài hoạt động cùng ngành [Trang 35].",False,full,"similarity=0.70, fact_overlap=1.00 (cao)"
test_33,longcontext,"Năm 2014, các bên liên quan có thể phản ánh thông tin nhạy cảm hoặc cần bảo mật tới bộ phận tuân thủ của Vinamilk qua địa chỉ email nào?","Ngoài ra, đối với các trường hợp có tính chất nhạy cảm hoặc người lao động muốn bảo mật thông tin thì có thể liên hệ qua kênh thông tin của bộ phận tuân thủ bằng email (compliance@vinamilk.com.vn) hoặc điện thoại.","Dựa vào tài liệu, trong năm 2014, các bên liên quan (cụ thể là người lao động) muốn liên hệ trong các trường hợp có tính chất nhạy cảm hoặc muốn bảo mật thông tin có thể liên hệ qua bộ phận tuân thủ bằng địa chỉ email: **compliance@vinamilk.com.vn** [Trang 27].",False,full,"similarity=0.34, fact_overlap=1.00 (cao)"
test_34,longcontext,Trách nhiệm của Vinamilk đối với người tiêu dùng được thể hiện cụ thể qua 3 vấn đề trọng tâm nào?,"Trách nhiệm của Vinamilk đối với người tiêu dùng thể hiện qua 3 vấn đề: sản phẩm an toàn cho sức khỏe; sản phẩm mang lại giá trị dinh dưỡng, giải quyết các vấn đề và nâng cao sức khỏe; thông tin đầy đủ, trung thực.","Dựa trên tài liệu, trách nhiệm của Vinamilk đối với người tiêu dùng được thể hiện qua 3 vấn đề trọng tâm sau:
1. Sản phẩm an toàn cho sức khỏe [Trang 81].
2. Sản phẩm mang lại giá trị dinh dưỡng, giải quyết các vấn đề và nâng cao sức khỏe [Trang 81].
3. Thông tin đầy đủ, trung thực [Trang 81].",False,full,"similarity=0.85, fact_overlap=1.00 (cao)"
test_35,longcontext,"Chương trình 'Cùng Vinamilk tích lũy điểm, vui xuân đón Tết' đã hỗ trợ tổng kinh phí bao nhiêu tiền cho các hộ nông dân?","Vinamilk đã hỗ trợ tổng cộng hơn 45,7 tỷ đồng cho 6.105 hộ trên tổng số 6.618 hộ dân đang bán sữa cho Vinamilk. Trung bình, mỗi hộ dân được nhận khoảng 7,5 triệu đồng.","Dựa vào tài liệu, chương trình ""Cùng Vinamilk tích lũy điểm, vui xuân đón Tết"" đã hỗ trợ tổng cộng hơn 45,7 tỷ đồng cho các hộ nông dân [Trang 34].",False,full,"similarity=0.43, fact_overlap=0.25, cần verify chi tiết"
test_36,longcontext,Hội nghị Ban Chấp hành Trung ương Đảng họp từ ngày 14 đến ngày 31/10/1930 tại Hương Cảng đã quyết định đổi tên Đảng là gì và bầu ai làm Tổng Bí thư?,"Từ ngày 14 đến ngày 31/10/1930, Hội nghị Ban Chấp hành Trung ương lần thứ nhất họp tại Hương Cảng (Trung Quốc), hội nghị đã đổi tên Đảng Cộng sản Việt nam thành Đảng Cộng sản Đông Dương. Hội nghị đã bầu đồng chí Trần Phú làm Tổng Bí thư và đã thông qua Luận cương chính trị tháng 10/1930, với những nội dung:","Dựa vào tài liệu, Hội nghị Ban Chấp hành Trung ương lần thứ nhất họp từ ngày 14 đến ngày 31/10/1930 tại Hương Cảng đã quyết định đổi tên Đảng thành **Đảng Cộng sản Đông Dương** và bầu đồng chí **Trần Phú** làm Tổng Bí thư [Trang 17].",False,partial,"similarity=0.29, fact_overlap=0.75, cần verify chi tiết"
test_37,longcontext,"Tháng 6 năm 1925, Nguyễn Ái Quốc đã thành lập tổ chức tiền thân nào của Đảng tại Quảng Châu và cơ quan ngôn luận của tổ chức này là tờ báo gì?","Về tổ chức, Nguyễn Ái Quốc thành lập Hội Việt Nam Cách mạng Thanh niên (6-1925) tại Quảng Châu (đây cũng là tổ chức tiền thân của Đảng Cộng sản Việt Nam sau này). Tổ chức gồm 5 cấp: trung ương bộ, kỳ bộ, tỉnh bộ, huyện bộ và chi bộ. Tổng bộ là cơ quan lãnh đạo cao nhất giữa hai kỳ đại hội. Hội ra tờ báo Thanh niên (số đầu tiên 21-6-1925) là cơ quan ngôn luận của Hội Việt Nam Cách mạng Thanh niên.","Dựa vào tài liệu, tháng 6 năm 1925, Nguyễn Ái Quốc đã thành lập Hội Việt Nam Cách mạng Thanh niên tại Quảng Châu (đây là tổ chức tiền thân của Đảng Cộng sản Việt Nam sau này) [Trang 13]. Cơ quan ngôn luận của Hội là tờ báo Thanh niên (số đầu tiên ra ngày 21-6-1925) [Trang 13].",False,full,"similarity=0.21, fact_overlap=1.00 (cao)"
test_38,longcontext,Bản dự thảo Đường lối cách mạng miền Nam tháng 8-1956 do ai soạn thảo và nêu rõ quan điểm gì về con đường cứu nước?,"Từ thực tiễn cuộc đấu tranh cách mạng của nhân dân miền Nam, tháng 8-1956, Lê Duẩn đã dự thảo Đường lối cách mạng miền Nam, nêu rõ chế độ thống trị của Mỹ - Diệm ở miền Nam là một chế độ độc tài, phát xít, hiếu chiến. Để chống đế quốc Mỹ và tay sai, nhân dân miền Nam chỉ có con đường cứu nước và tự cứu mình là con đường cách mạng. Ngoài con đường cách mạng không có một con đường khác.","Dựa vào tài liệu, bản dự thảo Đường lối cách mạng miền Nam tháng 8-1956 do **Lê Duẩn** soạn thảo và nêu rõ quan điểm: ""chế độ thống trị cua Mỹ Diêm ở miền Nam la một chế độ độc tai, phát xít, hiếu chiến. Để chống đế quốc Mỹ va tay sai, nhân dân miền Nam chỉ có con đường cứu nước va tư cứu mình la con đường cách mạng. Ngoai con đường cách mạng không có một con đường khác"" [Trang 45-46].",False,full,"similarity=0.73, fact_overlap=0.50 (cao)"
test_39,longcontext,Chiến dịch Hồ Chí Minh lịch sử giải phóng Sài Gòn - Gia Định bắt đầu từ ngày nào và kết thúc thắng lợi vào thời điểm nào?,"Sau khi tạo thế và lực, chuẩn bị khẩn trương kế hoạch tác chiến chiến dịch, ngày 26-4-1975, Chiến dịch Hồ Chí Minh giải phóng Sài Gòn-Gia Định bắt đầu. Sau 4 ngày đêm tiến công dũng mãnh, vào lúc 11 giờ 30 phút ngày 30-4-1975, lá cờ chiến thắng đã được cắm trên dinh Độc Lập.","Dựa trên tài liệu, Chiến dịch Hồ Chí Minh giải phóng Sài Gòn - Gia Định bắt đầu từ ngày 26-4-1975 và kết thúc thắng lợi vào lúc 11 giờ 30 phút ngày 30-4-1975 [Trang 57].",False,full,"similarity=0.56, fact_overlap=0.80 (cao)"
test_40,longcontext,"Theo Hiến pháp, Ủy ban thường vụ Quốc hội có quyền hạn gì khi Quốc hội không thể họp để tuyên bố tình trạng chiến tranh, và Chính phủ có trách nhiệm gì đối với Hội đồng dân tộc khi ban hành chính sách?","Ủy ban thường vụ Quốc hội có nhiệm vụ, quyền hạn: 'Quyết định việc tuyên bố tình trạng chiến tranh trong trường hợp Quốc hội không thể họp được và báo cáo Quốc hội quyết định tại kỳ họp gần nhất;'. Khi ban hành quy định thực hiện chính sách dân tộc: 'Khi ban hành quy định thực hiện chính sách dân tộc, Chính phủ phải lấy ý kiến của Hội đồng dân tộc.'.","Theo Hiến pháp:

- Ủy ban thường vụ Quốc hội có quyền quyết định việc tuyên bố tình trạng chiến tranh trong trường hợp Quốc hội không thể họp được và báo cáo Quốc hội quyết định tại kỳ họp gần nhất [Trang 18].
- Khi ban hành quy định thực hiện chính sách dân tộc, Chính phủ phải lấy ý kiến của Hội đồng dân tộc [Trang 19].",False,full,"similarity=0.74, fact_overlap=1.00 (cao)"
test_41,longcontext,Chương trình thay thế nguồn năng lượng địa khai FO bằng CNG và Biomass trong năm 2014 đạt kết quả tổng thể như thế nào và chi phí thực hiện thay thế đèn Led tiết kiệm năng lượng tại các nhà máy là bao nhiêu?,"Chương trình thay thế nguồn năng lượng địa khai (FO) bằng nguồn năng lượng sạch (CNG và Biomass) được triển khai rộng rãi trong năm 2014 với kết quả 13/13 nhà máy đã chuyển đổi hoàn toàn sang sử dụng nguồn năng lượng mới. Chương trình thay thế đèn Led chiếu sáng nhằm tiết kiệm năng lượng trong năm 2014 đã triển khai ở 8 nhà máy còn lại với tổng chi phí 13,1 tỷ đồng.","Dựa vào tài liệu, kết quả tổng thể của chương trình thay thế nguồn năng lượng địa khai FO bằng CNG và Biomass trong năm 2014 là: 13/13 nhà máy đã chuyển đổi hoàn toàn sang sử dụng nguồn năng lượng mới [Trang 41]. Tổng tiết kiệm quy đổi qua kg dầu FO là 3.663.645 kg (trong đó sử dụng CNG tiết kiệm 534.539 kg và hơi bão hòa tiết kiệm 3.129.106 kg) [Trang 41].

Chi phí thực hiện thay thế thiết bị chiếu sáng bằng đèn Led tại 8 nhà máy là 13,1 tỷ đồng [Trang 43].",False,full,"similarity=0.26, fact_overlap=1.00 (cao)"
test_42,longcontext,Hội nghị lần thứ 11 và 12 của Ban Chấp hành Trung ương Đảng năm 1965 đã hạ quyết tâm chiến lược gì và mục tiêu chiến lược chống Mỹ cứu nước được xác định ra sao?,"Hạ quyết tâm chiến lược: 'Động viên lực lượng của cả nước, kiên quyết đánh bại cuộc chiến tranh xâm lược của đế quốc Mỹ trong bất cứ tình huống nào, để bảo vệ miền Bắc, giải phóng miền Nam, hoàn thành cách mạng dân tộc dân chủ nhân dân trong cả nước, tiến tới thực hiện hòa bình thống nhất nước nhà'. Mục tiêu chiến lược: 'Kiên quyết đánh bại cuộc chiến tranh xâm lược của đế quốc Mỹ trong bất kỳ tình huống nào, nhằm bảo vệ miền Bắc, giải phóng miền Nam, hoàn thành cách mạng dân tộc dân chủ nhân dân trong cả nước, tiến tới thực hiện hòa bình thống nhất nước nhà'.","Dựa trên tài liệu [Trang 50] của văn bản, quyết tâm chiến lược được Ban Chấp hành Trung ương Đảng đề ra tại Hội nghị lần thứ 11 (3-1965) và Hội nghị lần thứ 12 (12-1965) là: 

""Động viên lực lượng của cả nước, kiên quyết đánh bại cuộc chiến tranh xâm lược của đế quốc Mỹ trong bất cứ tình huống nào, để bảo vệ miền Bắc, giải phóng miền Nam, hoàn thành cách mạng dân tộc dân chủ nhân dân trong cả nước, tiến tới thực hiện hòa bình thống nhất nước nhà"" [Trang 50].

Mục tiêu chiến lược của cuộc kháng chiến chống Mỹ, cứu nước được xác định cụ thể là:
Kiên quyết đánh bại cuộc chiến tranh xâm lược của đế quốc Mỹ trong bất kỳ tình huống nào, nhằm bảo vệ miền Bắc, giải phóng miền Nam, hoàn thành cách mạng dân tộc dân chủ nhân dân trong cả nước, tiến tới thực hiện hòa bình thống nhất nước nhà [Trang 50 - 51].",False,full,"similarity=0.79, fact_overlap=1.00 (cao)"
test_43,longcontext,Hiến pháp quy định cụ thể mức thuế suất thuế giá trị gia tăng (VAT) đối với mặt hàng sữa tươi tiệt trùng là bao nhiêu phần trăm?,KHÔNG CÓ THÔNG TIN TRONG TÀI LIỆU,Không tìm thấy thông tin trong tài liệu.,True,abstain,hệ thống từ chối
test_44,longcontext,Điều 70 của Hiến pháp quy định mức trần dư nợ công tối đa của Việt Nam không được vượt quá bao nhiêu phần trăm GDP?,KHÔNG CÓ THÔNG TIN TRONG TÀI LIỆU,Không tìm thấy thông tin trong tài liệu.,True,abstain,hệ thống từ chối
test_45,longcontext,Doanh thu xuất khẩu chi tiết sang thị trường Vương quốc Anh của Vinamilk trong năm 2014 đạt bao nhiêu triệu USD?,KHÔNG CÓ THÔNG TIN TRONG TÀI LIỆU,Không tìm thấy thông tin trong tài liệu.,True,abstain,hệ thống từ chối
test_46,longcontext,Thị phần sữa chua ăn và sữa nước của tập đoàn Dutch Lady (Cô Gái Hà Lan) tại thị trường Việt Nam năm 2014 là bao nhiêu phần trăm?,KHÔNG CÓ THÔNG TIN TRONG TÀI LIỆU,Không tìm thấy thông tin trong tài liệu.,True,abstain,hệ thống từ chối
test_47,longcontext,Vinamilk cam kết đến năm 2030 sẽ đạt mức phát thải ròng bằng 0 (Net Zero) theo lộ trình cụ thể nào?,KHÔNG CÓ THÔNG TIN TRONG TÀI LIỆU,Không tìm thấy thông tin trong tài liệu.,True,abstain,hệ thống từ chối
test_48,longcontext,Chi tiết diễn biến và các hiệp định thương mại tự do song phương được ký kết tại Đại hội đại biểu toàn quốc lần thứ VII của Đảng năm 1991 là gì?,KHÔNG CÓ THÔNG TIN TRONG TÀI LIỆU,Không tìm thấy thông tin trong tài liệu.,True,abstain,hệ thống từ chối
test_49,longcontext,Số lượng các khẩu pháo phòng không 37mm cụ thể được trang bị cho từng trung đoàn phòng không trong chiến dịch Điện Biên Phủ 1954 là bao nhiêu?,KHÔNG CÓ THÔNG TIN TRONG TÀI LIỆU,Không tìm thấy thông tin trong tài liệu.,True,abstain,hệ thống từ chối
test_50,longcontext,Số lượng xe tăng chiến đấu T-54 và T-55 cụ thể mà quân đội ta huy động trong chiến dịch Tây Nguyên tháng 3-1975 là bao nhiêu chiếc?,KHÔNG CÓ THÔNG TIN TRONG TÀI LIỆU,Không tìm thấy thông tin trong tài liệu.,True,abstain,hệ thống từ chối
